"","6","7","8","9","18","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000164087.8",6.74902074555212,7.59901213276542,6.97208575642753,6.88843340424998,6.97235325945441,6.99869937564608,7.26954774737311,7.18972336360761,7.30342489021261,6.90434325936424,7.18268455987791,6.81214915013137
"ENSG00000164088.18",11.1976119680109,11.6204778457838,11.2903177963102,11.6111748441867,10.9186952927828,11.569704521916,11.4119418046761,11.4747543927789,11.7829370694887,11.2998960352711,11.6486948359141,11.3995627264136
"ENSG00000164091.12",13.0483949108338,13.1306952242443,12.9812122746732,12.9621587855601,12.8993861217519,12.8799003856675,13.1739222569558,12.924170925488,12.746481468051,12.9617561222074,13.1156513621868,12.8911470921195
"ENSG00000164096.13",10.390922431598,11.0713234213809,10.598390973358,10.1801526226983,10.27802665287,10.2665418737022,10.4579602951238,10.5610909048834,10.9558391865618,10.4370506505712,10.6280118580776,10.5172873696522
"ENSG00000164104.12",10.1592653385823,10.8300464030401,10.6321597968595,10.3040282995923,9.53670795741599,10.4180597610309,10.1122379975145,10.617526911306,12.0703582761982,10.5694581666298,10.3605938368887,10.9735343445202
"ENSG00000164105.4",7.68202720598174,7.97515041915126,7.8912503413343,7.94523398897642,7.78082853447499,8.09377459837806,7.63310477516032,7.9773230818995,8.81961794642579,8.43413101884897,7.83869008303659,8.31370280769458
"ENSG00000164109.14",7.63857560385855,6.92789210497371,6.95852532596861,7.44804621672508,7.34541072778526,8.33949457228169,7.29132534781323,7.18047774734607,7.0343459006216,8.00188249316415,7.60420462112158,7.94092840551529
"ENSG00000164111.15",11.6741624002737,12.0001272533273,11.4186241273253,11.7333752612616,11.5955200192892,11.7507768200439,11.4451592299476,12.1229995083226,12.0528266698897,11.3655840772911,11.4223901483042,11.4068604895745
"ENSG00000164114.19",7.83446957259839,7.41434081803449,7.71321010916804,8.00098793255707,8.4045462778753,7.48582761857639,7.64109352966013,7.52066829625699,7.06627217129752,8.00767826623439,8.19719304224964,7.59065707256318
"ENSG00000164116.17",8.32026350269016,8.25129301819116,8.52403377273538,8.75951026096725,8.52367704879938,8.61392139709338,8.68243730658446,8.29135268135238,9.15244573789597,7.94852060737884,8.62874984379624,6.67285840461676
"ENSG00000164117.14",8.61872105985257,8.75255746243486,8.63038225279927,8.84701120711043,8.89546822280922,8.56325969515685,8.73901481933083,8.61208403838249,8.65715824776422,8.94727133469802,8.53929354535625,8.9059562216429
"ENSG00000164118.13",9.22168503479529,9.06950291236288,8.99184291258241,9.02526667241638,9.24026956708828,8.63669034585818,8.98896104756965,9.00045050538144,8.52617615720688,8.85126100505519,8.99065898594828,8.86097408233492
"ENSG00000164120.14",8.7656892201702,7.90071945286918,7.73354368846846,7.38657990011417,7.49805915976351,7.71792846349494,7.34394392131628,7.4429448875137,7.9497920906482,7.80789823527188,7.88073515281986,7.23600628997866
"ENSG00000164124.11",7.33796524948261,8.69372843883139,8.42071593452267,8.57313891032666,8.4419166988392,8.62914233864164,8.41653483888742,8.96429538500566,9.25733866489369,8.12380637226966,8.41629277566529,8.22785083599552
"ENSG00000164125.16",11.2395437133915,10.8628002803126,10.3357748846061,10.8229511916347,10.6680859588162,10.5955199680644,10.7734755686957,11.262926898232,11.4777547440351,10.5685277548554,10.2495348138538,10.0113234301807
"ENSG00000164134.13",10.470414699263,10.0517830705666,10.3591674866631,11.1178685282313,10.7197087697099,10.4645198921248,10.4987595848146,10.160215465012,10.2669392536821,10.533672450171,10.2470225008651,10.9694796170616
"ENSG00000164136.17",8.14207080729227,8.57956050916091,8.81832824334784,8.72801563232881,8.8570060402294,9.63935959264076,8.89922479404532,9.32751569502029,8.97543777798821,8.88501259928732,8.67520499700983,8.40858427730309
"ENSG00000164142.16",8.16569078340491,7.53203989254946,7.75354911269342,7.49002029186769,7.62316138013869,8.65909012445322,7.73309436516209,8.45947509465581,8.8978836870397,8.08622734000667,7.60420462112158,8.17020255570491
"ENSG00000164144.16",10.1775088924931,10.089245053573,10.1615607363847,9.65671165536211,9.5817900077896,10.0521511424864,9.86741282841566,10.1866476267554,10.2724694447419,9.63232433063262,10.04339197797,9.40756281565366
"ENSG00000164151.12",11.7415891908289,11.1817273817074,11.3986708887355,11.3745829853791,11.7062011243473,11.3731188731447,11.3492592699816,11.275270313871,10.9228569666013,11.5373981470421,11.3312202905452,11.6548673289381
"ENSG00000164162.14",7.49793217273932,7.37555669593201,7.48862767225043,7.55419196573149,7.69987792964982,7.26420348564625,7.52410735117747,7.53426099369702,7.55948592126109,7.62626383689627,7.61278795917566,7.66158798433692
"ENSG00000164163.11",9.9514226721041,9.55816645479849,9.85273335462083,9.77540462197942,10.2908952912565,9.85979586522269,9.79043455948488,9.7046369569629,9.59115851948748,10.1439317612714,9.41946240293758,10.2906623527102
"ENSG00000164164.17",11.1523003221471,11.0773150152991,11.3045120630123,11.0343549525158,11.4775036418199,11.144124214609,11.1320091016031,11.2486232053054,10.9298636425998,11.4217331394332,11.1862497464096,11.0815934909606
"ENSG00000164167.12",9.24599221250551,8.87570566115874,9.03334202028853,9.13425633840778,9.0965913725514,9.21899381063003,9.05407400030696,8.92718424262808,9.46104025964453,9.11388318715556,9.10437063759754,9.48799522892521
"ENSG00000164168.8",9.8090706363989,9.97807591278058,9.78359779176787,10.0916067814919,10.1441464548328,10.2533639764623,9.78548305983646,9.96242094044891,10.259996434198,9.65889531915092,9.44391779434955,10.0936374079203
"ENSG00000164169.13",8.61031415812435,8.46761369091482,8.41274225204247,8.3449082724377,8.79725122055181,8.71710922028475,8.52995208590717,8.50164664810116,8.31105181021358,8.89106269100305,8.50526446611079,8.71379368497051
"ENSG00000164171.11",6.70523986490238,7.43324738984017,7.16647325750502,6.85832225865791,7.16830454208359,7.06858161696908,7.07692411381077,6.69392028628473,7.2522473550979,7.07354576929981,6.58937577787381,6.40375273657257
"ENSG00000164172.20",8.55876641295822,8.11231816761923,8.2196570117805,8.32368423620682,8.45240832278473,8.44734658007406,8.5618292664746,8.442902140353,8.40226265816447,8.48767461628451,8.27595920834532,9.38672317659701
"ENSG00000164175.15",6.2159108460461,6.24661233341001,6.56411792352687,5.87167208313069,6.38189442354424,6.29506994722387,6.40376392588371,6.4211742499324,5.87167208313069,6.36266405032582,5.87167208313069,6.28474737699684
"ENSG00000164176.13",6.68236135724271,6.54342432168008,6.4388349551149,5.87167208313069,5.87167208313069,5.87167208313069,5.87167208313069,5.87167208313069,5.87167208313069,7.32443511142681,6.25811264487368,5.87167208313069
"ENSG00000164180.14",9.83940251369204,9.610784525511,9.75159322440461,9.80843034750008,10.1768800255621,9.67764301622189,9.67733109155335,9.67582892983249,9.37839571459345,9.74570835166208,9.71050577227717,10.2822694970982
"ENSG00000164181.14",8.17734494882854,9.30535162239822,9.06117876034416,8.27134030812672,8.89166924503829,8.11053658202511,8.40333044620622,7.20797259242004,9.64562113930682,8.41722395656659,7.88073515281986,7.38824095686338
"ENSG00000164182.12",7.42606151664331,7.73007834783729,7.87933288415843,7.8749770061831,7.84863317954727,7.71036046945116,7.68026919442636,7.56098638718314,7.84333715664125,7.64953125738133,7.65481372686787,8.3099171185132
"ENSG00000164187.7",9.82699069644848,9.7361115176149,9.8965710626135,9.95767251483512,10.0663979561239,9.61137163259825,9.93600368828467,9.81690397645118,9.31511960119611,9.64123640031663,9.25311818752663,9.73700182300719
"ENSG00000164190.19",13.2909316334401,13.8841256792972,13.5964399353038,12.927711513861,13.1800028358875,13.0182977250582,13.2538794580736,13.6286274272363,13.5234753247395,12.6549950122422,13.1141048079586,12.606413875377
"ENSG00000164199.18",6.74902074555212,6.65945689146113,6.54105746431585,7.75511946068102,6.9540660842423,6.33515178370446,6.80145207898936,6.83953788463586,6.75086729585942,6.60950243650308,6.34426354843883,7.12096617519876
"ENSG00000164209.17",10.3703429373957,10.077310082968,10.083046183019,10.6017848100592,10.2519382196244,10.2449146405637,10.0626946208198,10.1749600523666,9.99640471002382,10.1250476644328,9.99925097375613,10.2250275804172
