"","11","12","14","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000241490.1",7.06746993283619,7.47171074093568,7.51215631486697,6.99194814240433,6.69824892544679,7.46431327245523,7.21130433822035,7.47213047451112,8.05988695142553,7.65183075189837
"ENSG00000241506.1",5.93431282456165,6.05252144181258,5.84937588539096,5.89521520826918,5.72095108789706,6.06501170927387,5.99173178893697,5.93144357344093,5.65386454525682,6.07534318718322
"ENSG00000241520.1",5.78210462271278,5.88638792372357,5.88202872708869,5.64696728878007,5.84102103047598,5.93943501890085,5.304104740481,5.88555111490379,5.73195151139723,5.83137981646392
"ENSG00000241525.4",7.01478512035433,7.32068236254224,7.17604562719925,7.12491933347088,7.15197314843217,6.90217980755596,6.75000286922637,6.95275426049502,6.99368355008455,7.44387584075099
"ENSG00000241527.1",6.42699902314311,6.00186113118026,6.3601376763,6.3143474617319,6.47889835395468,6.19562246360813,6.55032046368507,6.4890973758353,6.36098677816259,6.42136959500917
"ENSG00000241529.3",6.1247098751095,6.05252144181258,5.84937588539096,6.02559676963714,6.02121272583654,6.00525733641486,6.44729549237569,5.304104740481,5.65386454525682,6.07534318718322
"ENSG00000241547.1",6.70843933229514,6.47621707133953,6.88133247891451,6.66955428955741,6.75090542797648,6.97042695458285,6.16159538643762,6.21450597393221,6.75078690137799,6.49452369348089
"ENSG00000241549.8",8.15341349188069,7.9332498733688,7.71991245400588,7.85457603507378,7.92536674422164,7.73877079951598,6.44729549237569,7.92361449230928,8.07910067338849,8.34841398524512
"ENSG00000241553.13",13.1987105575589,12.9286090094812,13.1804234664942,13.1664071151487,12.9785567256062,13.2487381909301,13.6231403005256,12.87595589798,13.2222581410191,12.723749453959
"ENSG00000241560.7",6.27558165877499,6.54675198625657,6.70023929110892,6.6314690640189,6.69824892544679,6.82965802292361,5.88680343465833,7.3759847270817,6.36098677816259,6.72939958047736
"ENSG00000241571.2",5.304104740481,5.64180110104392,5.99666725630019,5.304104740481,5.72095108789706,5.9732132033854,6.55032046368507,6.08708137545736,6.11563286441557,6.4401904555341
"ENSG00000241587.3",6.09063178849138,6.16518663132666,5.81453406967242,5.304104740481,5.93795496382837,5.77933624567178,5.304104740481,6.18457420172554,5.304104740481,5.83137981646392
"ENSG00000241597.2",6.27558165877499,6.24468919391668,6.32690564295291,6.43998009840767,6.30832454534233,6.03579614241979,6.68752495463913,6.71981354182863,6.59565123863551,6.25484239472099
"ENSG00000241634.1",6.35448669024104,6.07650459496754,6.04696614914555,5.9418472139646,6.12940130210433,5.77933624567178,5.304104740481,6.12101341111347,5.304104740481,5.304104740481
"ENSG00000241641.1",5.93431282456165,6.31719686208202,6.21877355589483,6.02559676963714,5.84102103047598,6.3684065376258,6.1985708809884,5.64131146468229,6.27724537014041,6.07534318718322
"ENSG00000241644.2",5.304104740481,6.02767133455497,5.99666725630019,5.304104740481,6.52246897025124,5.77933624567178,5.67413076751389,5.304104740481,5.65386454525682,5.5203614220465
"ENSG00000241657.1",6.21859984161896,6.84171867215325,6.91048643251117,6.97780432179145,6.9541935459097,6.77859996574558,6.52555683619041,6.75380720420598,6.59565123863551,7.93778812755567
"ENSG00000241666.2",7.30155131834048,6.92162670354935,7.21394650476555,6.80973481463993,7.2900806191712,6.66879959537,6.75000286922637,7.33542915132642,7.17011122603085,7.02429697339499
"ENSG00000241678.1",6.70843933229514,6.36786484711429,6.15883919282443,6.25864383115964,6.58444683220851,6.12003844973654,6.1985708809884,6.84995577957258,6.93373936190916,6.9341056369906
"ENSG00000241679.2",5.54392315745029,5.94689139826818,6.04696614914555,5.72353410463054,5.64485094688324,6.03579614241979,5.304104740481,5.88555111490379,5.304104740481,5.304104740481
"ENSG00000241685.10",10.3443814512329,9.5735897538677,9.83494321755043,10.1207607000221,10.0110096444691,10.1126730709128,10.5390084510446,10.2710113348505,10.2948533203189,9.5867305842359
"ENSG00000241697.5",5.304104740481,5.81839544214194,6.15883919282443,6.25864383115964,5.304104740481,5.304104740481,5.304104740481,5.304104740481,6.41275299802154,5.304104740481
"ENSG00000241721.1",6.44996629983012,6.00186113118026,6.0707792983708,5.9418472139646,6.50092546902868,6.12003844973654,7.78731452347197,6.01387784064597,6.21647028657033,5.94812174836889
"ENSG00000241728.5",5.83792221311474,6.44650990502421,6.02229294084748,5.304104740481,6.12940130210433,5.72954586605929,5.304104740481,5.304104740481,5.95452663489708,5.304104740481
"ENSG00000241743.4",6.91657950729557,7.73498066218768,8.44577228276733,7.90404632925738,6.91037517876628,7.50821121128583,6.86528277943631,9.31283346239466,8.11674533929679,6.96873756785572
"ENSG00000241755.1",6.40345658100521,7.36854679290151,7.08004559063652,6.36670270504501,5.89159951959354,6.57833563682444,6.91881866158257,9.01773901975536,6.11563286441557,6.27747811485503
"ENSG00000241764.5",7.154507166825,7.08372390348657,7.12096078860014,7.89708802495888,7.3538591471065,7.48644623720474,8.60213121544096,7.81340762362455,7.56836040825676,7.45932314072532
"ENSG00000241769.7",7.48990858273272,8.16331840074632,7.96896408230865,7.7498810243703,8.12595470503843,8.10754030387544,7.38981688601531,7.52658933250501,7.91014401910004,7.03510538171183
"ENSG00000241772.2",7.76400808205656,7.20399847868705,7.66830161594741,7.61933383967174,7.90496917058593,7.69573540377107,8.63603335717484,7.43452219936323,8.2466462877763,7.07739547908173
"ENSG00000241782.1",6.15729089724785,6.02767133455497,6.11612709476612,6.22934564006077,6.25292951232266,6.09305183265659,6.41972524166854,6.27125037418426,6.03987585638897,5.94812174836889
"ENSG00000241790.2",6.3026864329107,5.304104740481,5.304104740481,6.06376759770145,5.304104740481,5.304104740481,6.16159538643762,5.304104740481,6.59565123863551,5.91184035333822
"ENSG00000241832.1",6.09063178849138,5.88638792372357,5.73613369485699,5.304104740481,5.304104740481,5.72954586605929,5.67413076751389,6.42205177578188,5.304104740481,5.304104740481
"ENSG00000241837.7",8.92850747779818,9.64734963214802,9.57290715676952,9.5541527585436,9.15495990953155,9.5919700583048,9.33606538758224,9.55528038314286,9.24353457629202,10.2907912493627
"ENSG00000241839.10",13.4664406868046,12.7170501282236,12.9482374804564,13.4684539041317,13.3538650982386,13.4582126173842,14.1644035363371,12.8533068273566,13.5617470081631,12.2656613058867
"ENSG00000241852.11",8.41079120962629,8.50177421777915,8.5852525889497,8.62403261798812,8.19425762587697,8.54090565697228,8.40800025371748,8.09157583674027,8.46539124484404,8.00079012112533
"ENSG00000241859.7",5.304104740481,5.304104740481,5.304104740481,5.304104740481,8.01040796043598,7.71434809077232,5.304104740481,5.304104740481,5.304104740481,5.304104740481
"ENSG00000241860.7",13.2853838118642,12.7985767048644,13.1536598965753,12.8570089054068,12.8305063080973,13.6639678444274,14.0028131548935,12.139805021802,13.3507590297166,11.9424975298342
"ENSG00000241868.3",6.35448669024104,6.09969965207299,6.0707792983708,5.64696728878007,6.25292951232266,5.90362869031311,6.6658683672831,6.21450597393221,5.304104740481,6.34200621005583
"ENSG00000241878.12",12.4877391318351,11.2380145830374,12.1116806704799,12.1069752244893,12.5949681002316,12.4096968548366,13.1775137628563,11.6378699316772,12.8394104560393,11.3233395773757
"ENSG00000241886.1",7.44293513819465,7.10045655443517,7.60361830442935,7.21008841902719,7.44395938912873,7.50821121128583,7.49273249958994,6.96672700839852,7.11849187725323,6.4401904555341
"ENSG00000241889.1",7.08028988574532,6.69843332886192,7.12096078860014,6.66955428955741,6.71608574087539,7.05570359010092,7.8306893199901,7.44402655431854,7.35762007613411,6.32102324281344
"ENSG00000241923.2",5.71853443429062,6.00186113118026,5.77701891740332,6.06376759770145,5.64485094688324,5.72954586605929,5.67413076751389,5.304104740481,5.73195151139723,6.01481050326574
"ENSG00000241939.3",6.97369237512466,6.84171867215325,7.00272759305158,7.18634462213974,7.40468772418784,7.21920872089762,7.06618412563533,6.86521383296261,7.21966817394552,7.1381966115053
"ENSG00000241945.8",8.96393823828742,7.72988743565622,7.68918488643952,7.65318351683788,8.67002661127397,7.67050976762797,8.65504728193936,6.53135174802017,8.8026836532568,8.7934792946582
"ENSG00000241962.9",6.40345658100521,6.36786484711429,6.25638269217804,5.64696728878007,6.12940130210433,6.24225385911842,5.304104740481,6.27125037418426,5.90699471284205,6.75712372174137
"ENSG00000241963.3",6.40345658100521,5.91743053981006,6.17932932867162,5.78785803251437,5.98095760178216,6.17124360596441,5.75667744322404,5.304104740481,5.79754337296482,6.04574810145817
"ENSG00000241973.11",12.5587993946721,12.8302268103023,12.6400923366164,12.5308819702346,12.7320505629034,12.6519849017933,12.4405657550663,12.5536872623299,12.6058093613652,12.1861104607091
"ENSG00000241975.1",7.23581655418837,7.34825189353232,7.42654611147597,7.12491933347088,7.4631591656955,7.60528008262877,7.7148837794875,6.770417776031,6.97898018481633,7.00238318357032
"ENSG00000241983.3",5.71853443429062,5.94689139826818,5.88202872708869,5.9418472139646,6.19357672469586,6.00525733641486,5.304104740481,5.97401953143775,5.304104740481,5.304104740481
"ENSG00000241990.5",7.67072258134483,7.49627294317997,7.74995355967614,7.87599772929231,7.72974723820149,7.88759563768369,7.88097475603675,7.20538273615148,7.72556323840361,7.63849144341138
"ENSG00000242028.8",10.4877151718805,9.84602855359657,10.0984868467967,10.3489222879868,10.423340825635,10.0290133902832,10.0624590417765,10.2722779058517,10.0321895219985,10.3131738391414
"ENSG00000242048.3",5.304104740481,5.8534947909983,5.81453406967242,5.304104740481,5.304104740481,5.93943501890085,7.19753456087866,6.15345568279332,6.75078690137799,6.18293763396575
"ENSG00000242071.3",6.37930024836698,7.16519336497098,6.87144844423022,6.3143474617319,6.45635902254535,6.91383483732384,6.1985708809884,6.64844320213314,6.18429149952603,6.6568214118582
"ENSG00000242073.2",6.57742416348317,6.09969965207299,6.19929590297871,5.304104740481,5.89159951959354,5.86540506123097,6.57448981138264,6.15345568279332,6.7325755824268,6.07534318718322
"ENSG00000242076.3",6.5971763263897,7.18862128821379,7.65242244796336,7.14985682258346,5.93795496382837,5.304104740481,7.08149322753423,9.4106393672457,6.21647028657033,7.08774141280044
"ENSG00000242082.2",7.67874873952004,8.45728354951076,7.76961541686225,8.47112482638902,7.84903689403677,6.3684065376258,7.89733247983003,7.75475882453687,8.02725757122801,7.33025600839203
