"","21","22","23","24","26","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000278857.1",5.15255379677431,5.68499517470882,5.15255379677431,6.02838250061947,6.1984763000432,6.0974482626963,5.15255379677431,5.6237434640048,5.15255379677431,5.15255379677431,5.15255379677431,5.15255379677431
"ENSG00000278861.1",5.75598398278828,5.68499517470882,5.80163527876873,5.36198929780431,5.73411214567707,5.68719298331906,5.73319091719617,5.36402467667527,5.15255379677431,6.02669401671646,5.69632481417278,5.36738267054747
"ENSG00000278863.1",7.04757015693805,6.99269258642986,6.91205210625333,6.87570570324668,6.17305644783275,6.89228333236557,6.9191972589728,6.77255130293107,6.8697232332583,7.03005783238414,6.89211179971276,6.59669297774937
"ENSG00000278864.1",9.51144246159513,8.96165594443191,9.23734348530511,8.746107882817,9.71763585118924,9.39667605396563,9.6037348531872,8.81741414602215,8.39009517285948,9.81470297956961,9.54187929173811,9.71972886651682
"ENSG00000278865.1",5.91259561486548,5.98750207867314,5.74590082503305,5.61923971771019,5.48982603877936,6.06842672347361,5.77902139715033,5.51818082938421,5.78447723127458,5.15255379677431,5.74753195469902,5.58103207531812
"ENSG00000278867.1",7.36167107270006,7.4117852867673,7.5519130702048,7.48347501421346,7.63324204422173,7.56969498132478,7.5701101937172,7.24415244447205,7.93725971528656,7.49573331790133,7.46318616747434,7.460727619696
"ENSG00000278869.1",7.78613554101536,7.95751798900548,8.03782493308189,8.53270022708377,8.85141359184825,7.89337509504559,7.9830341338057,8.30002776711376,8.83868757179482,7.87046260991183,8.80310343544258,8.27066337254371
"ENSG00000278873.1",6.74600947293623,6.31795209182205,6.64350214373114,6.23610771119778,6.49713717099197,6.40756808938277,6.63330699444708,6.43202666595942,5.73017510322043,6.16560385926268,6.36398938368132,6.56911352640236
"ENSG00000278875.1",5.62131865828997,6.16836937828705,5.41940023428802,5.97965784509373,6.06312704957434,5.68719298331906,6.17148303566991,6.16835940548303,6.5031030854537,5.96356595691906,5.98822375238409,6.00040937153103
"ENSG00000278876.1",5.8645115504805,5.90138583896852,5.85267951682127,5.57033143322846,6.0020658860407,6.03832602660401,5.82154023029189,5.98749377610581,5.15255379677431,6.43105701059256,6.22189725564468,5.94703554320129
"ENSG00000278878.1",5.69305448089656,5.945728795616,5.85267951682127,5.15255379677431,5.15255379677431,5.73756249857837,5.15255379677431,5.96166478551894,5.15255379677431,5.15255379677431,5.15255379677431,5.88939572581987
"ENSG00000278879.1",6.83765058565823,7.4117852867673,7.53230670661824,6.60236074590966,6.53342211981984,6.69163610444052,6.88048855299578,6.602333411735,6.56635707062719,6.99517971717023,6.22189725564468,7.37719501780485
"ENSG00000278887.2",5.62131865828997,5.53010869911173,5.94426300195785,6.1385513675766,5.93567960810674,5.90444332760863,5.62769787240088,5.70909682358528,5.15255379677431,6.02669401671646,5.57474655981658,5.45608832521436
"ENSG00000278896.1",7.51510078993793,7.67668585767231,7.95341867079549,7.79193517356108,7.79217965285835,7.35043401318211,7.4074673602426,7.38296778983615,7.05851885359525,7.40471974457105,7.91141747837118,6.98571208953615
"ENSG00000278897.1",8.62104200386092,8.76729377412887,8.71703633966002,8.35686862191626,8.39605639594265,8.21494305329957,8.19772248020396,8.44494665335254,7.70300229819588,8.33109437059426,8.1784465095757,8.47245712620045
"ENSG00000278899.1",5.62131865828997,6.06474121186575,5.85267951682127,5.703795368071,5.15255379677431,5.3927447226844,5.39092974456019,6.01246550510075,5.60116223867959,5.15255379677431,6.19595499766013,6.02574525716873
"ENSG00000278900.1",5.62131865828997,5.53010869911173,5.41940023428802,5.95405898035273,5.39131217934208,5.15255379677431,5.56450196501034,5.93489291070335,5.73017510322043,5.6800372887781,5.15255379677431,5.45608832521436
"ENSG00000278903.4",5.15255379677431,5.945728795616,5.80163527876873,6.30727037056146,5.56515989928839,5.86664709749584,5.73319091719617,6.30050392279318,6.41238592470063,5.8175923234853,5.98822375238409,5.79237957404228
"ENSG00000278909.1",7.06232709238854,6.7051079621905,6.7024209003617,6.45054971763346,6.65162958772557,6.85206758118861,6.84049117631294,6.40073775438734,5.51932999520145,6.30753214642398,5.87873484546843,6.52638413115293
"ENSG00000278916.1",5.91259561486548,5.90138583896852,6.06306855418009,5.92752680702982,5.15255379677431,5.49184505086848,5.56450196501034,5.51818082938421,5.41225196691816,5.6800372887781,6.27167080663684,6.24367715462
"ENSG00000278931.1",5.53585624548501,5.6143094281488,5.15255379677431,5.80973211077706,6.1984763000432,5.15255379677431,5.89887290327423,5.15255379677431,5.15255379677431,5.89448720175338,5.74753195469902,5.15255379677431
"ENSG00000278932.5",7.60516611631422,6.99269258642986,7.53230670661824,8.31616077182366,8.09020972681347,6.55891673473933,7.30869739091821,6.40073775438734,6.66425688814584,6.45024624269684,8.41574327660544,7.67245165609271
