"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000289428.1",2.31408645901033,-2.28050415289429,1.63306453319014,-1.39645684940533,0.162576966046129,1
"ENSG00000289430.1",50.5052585388562,-0.0552567600455189,0.513533944974136,-0.107600988379263,0.91431221293157,1
"ENSG00000289434.1",32.9830035714114,0.505472245307189,0.660928026899568,0.764791663743439,0.444395612552672,1
"ENSG00000289437.1",67.1260550902482,0.317502390599419,0.304659283385698,1.04215564046168,0.297339525564533,1
"ENSG00000289439.1",123.755427289584,-0.461515556609343,0.812103875540901,-0.568296212478916,0.569833850392208,1
"ENSG00000289440.1",34.4647809494837,-0.122894944765168,0.513602459075773,-0.239280288856711,0.810888248740489,1
"ENSG00000289443.1",31.8049750685998,-0.454189686771099,0.472925036574769,-0.960384102437537,0.336861936165648,1
"ENSG00000289444.1",175.085301485828,0.116789520454428,0.506706842893079,0.230487355938612,0.817713087528224,1
"ENSG00000289446.1",1.07050591296479,1.582399405322,3.16012420160666,0.500739624258275,0.616554381672849,1
"ENSG00000289447.1",1.72928188499348,-0.475011907328376,1.95751013158011,-0.242661276519138,0.808267807766503,1
"ENSG00000289449.1",16.3002549026595,0.426061329406843,0.589473124500786,0.72278329867484,0.4698130297007,1
"ENSG00000289452.1",4.26610669669549,0.549406950833506,1.21049453504717,0.453869831648681,0.649922518420421,1
"ENSG00000289453.1",12.6080221903939,-0.516325987537531,0.739934348021013,-0.697799729014429,0.485302448596031,1
"ENSG00000289455.1",7.20408799551571,1.30540523693941,1.23249197348279,1.05915921971531,0.289527273746993,1
"ENSG00000289456.1",5.08480118546837,1.88940787846916,1.52108607462441,1.24214395883921,0.214183452078812,1
"ENSG00000289457.1",174.083810458838,0.0217096626145945,0.37792129642965,0.0574449305177904,0.954190772692478,1
"ENSG00000289459.1",6.30309442571264,0.227423421021166,2.78368135923548,0.0816987979844168,0.934886234235288,1
"ENSG00000289461.1",0.576160783163833,2.83850374309877,3.98274471624487,0.712700397673253,0.476031170357137,1
"ENSG00000289463.1",227.687607308675,0.155145701179495,0.17018934428053,0.911606433618795,0.361975934412202,1
"ENSG00000289465.1",3.85499503752033,0.617458722922306,1.48576429083053,0.415583229946354,0.677715000217809,1
"ENSG00000289468.1",75.27829335375,0.0576671663715295,0.336731960032078,0.17125539959449,0.864022948271815,1
"ENSG00000289470.1",35.5982506120386,-0.892171095764021,0.771626636776624,-1.15622122570957,0.247590679933206,1
"ENSG00000289471.1",99.3584225196834,0.301365441586791,0.39432117543268,0.764263905574205,0.444709990350903,1
"ENSG00000289472.1",126.229898395311,-0.0454805608102775,0.310509919927529,-0.146470556627925,0.883549931628473,1
"ENSG00000289476.1",13.7504390648691,0.323697173270546,0.801596932242074,0.403815384329331,0.686348482641153,1
"ENSG00000289478.1",119.245915646839,0.00985866901377793,0.547413102435641,0.0180095598185595,0.985631227016251,1
"ENSG00000289480.1",171.650567576412,-0.188462542939805,0.168338527137027,-1.119544920257,0.262907738413508,1
"ENSG00000289481.1",8.78423923293133,1.1030535390636,0.960623406669377,1.14826843839674,0.250857764139052,1
"ENSG00000289482.1",3.64932385951323,1.81564273256835,1.77300823137379,1.02404642033812,0.30581334975424,1
"ENSG00000289483.1",1.56081577944811,3.11639816973076,2.56819259480078,1.21345968212813,0.22495412006362,1
