"","4","11","12","13","14","19","20","27","28","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000119559.17",10.7575302034762,11.4684723486956,10.7547029277893,11.1332553646975,10.8392057968714,10.8839493929975,10.7948328259726,11.2229647615977,10.9784591766305,11.2635672683645,11.0826352721523,10.9595004147282,11.2735460140644,11.0210309890596,11.426653150389,11.0903318841798
"ENSG00000119574.13",9.70460613227919,9.77884220777246,9.6271969238921,9.84330623834427,9.65724689719055,9.69776883483597,9.73022904451669,9.88332311949653,9.87984079709659,9.83457712003837,9.52388522628435,9.79679184101816,9.42178798054565,9.72516958388703,9.73799075692735,9.77161216588182
"ENSG00000119596.18",12.9242706430506,12.5293612579711,12.595975832599,12.4390675109285,12.5561841579553,12.4520876193588,12.6050054379695,12.4525594923147,12.5103747025759,12.4909277610126,12.67987036116,12.4238137417441,11.8975152742846,12.5515981999076,12.429448495659,12.3681961544982
"ENSG00000119599.17",8.60933538270364,8.84974727778335,8.47128730290356,8.13660026943647,8.09165849466973,8.29874243812625,8.50896489862214,9.1571711668026,9.01241407644751,8.93896345660311,8.66245429571538,8.13046124468247,7.64456382342127,8.16070332503112,8.94092582449496,8.67717064556352
"ENSG00000119608.15",6.60194833735279,6.50409531394702,6.59142950863881,6.349959791482,6.82069221466733,6.61001279213303,6.80170400571099,6.81423813084962,6.61195188426713,6.48509308453878,6.6098351045672,6.63898065032518,6.25044096613262,6.72755661465816,6.72383537748724,6.65240895144032
"ENSG00000119616.11",9.30577524450361,9.89744340569847,10.0120725719587,9.97030245006977,10.0143988920205,9.95153305079612,10.2448039843822,10.0477903045461,9.98074202697208,10.3372076182549,9.54442912167947,9.9838095004989,9.67341979657925,10.1622092559574,10.0148383351745,10.2462629459828
"ENSG00000119630.14",5.67589067812934,6.41864300168322,6.06809232742166,5.9531612506928,6.25300715764444,6.43473110205145,5.84790590522698,5.67589067812934,5.89714113640039,6.05432238320418,6.35894087373676,6.2169161575303,5.67589067812934,5.67589067812934,6.44060432967808,5.67589067812934
"ENSG00000119632.4",7.19913184500151,7.46195121218947,8.12493336689886,8.0048331992714,7.534263788901,8.29419476461425,8.10927969272198,7.32241502768412,7.77209026635013,8.13774033937162,7.91921643742627,8.10108965765679,8.69695582550309,8.17832969923483,8.20117471122852,8.55102773652218
"ENSG00000119636.16",7.80917074595314,8.2181578888634,10.338358729438,8.73688895928818,10.1944317842642,9.65334020749534,9.36636229870794,8.82646704615858,8.45195752092298,8.54516708235109,8.01066961343754,9.08474153667912,10.8193473931617,8.51319772477552,8.66902126589224,7.98220808542572
"ENSG00000119638.14",12.132087862212,12.2580044997871,12.3186338598564,12.1441290686794,12.0429206127586,12.0896498722318,12.1929517396164,12.1438799164956,12.1723459795184,12.2015753608615,12.0626799639996,12.1336057632799,12.3879917001799,12.1073492810342,12.1314838166558,11.9323241835075
"ENSG00000119640.9",8.0515868177293,7.64382989345512,7.72477843176006,7.52096412111151,7.67236493179159,7.65970261385621,7.79561123333373,7.63503418838346,7.88866697026563,7.91392856517437,7.80515075147186,7.609135067239,7.49914370755885,8.10640194756769,8.2617372085159,8.30262027816955
"ENSG00000119650.13",7.86702576322586,7.46195121218947,7.39987610682457,7.30051951574265,7.6609388983358,7.49491938569827,7.55483173964537,7.38205115742036,7.52711189526326,7.6349351233941,7.781090390236,7.32664844096794,7.07581208853088,7.0496839978638,7.46692068325631,7.87197894363777
"ENSG00000119655.11",10.2583875731891,10.3425881907295,10.7879918669817,11.0937687456622,10.961563981023,11.9271978927394,11.1633128766226,10.8005804432748,10.8306265410279,11.41335410837,10.6861788206723,11.2066518967139,11.4555527268793,10.6496413065631,10.8565587629648,10.5257023599244
"ENSG00000119661.15",8.27075846752735,8.46527249966634,8.18458184156547,7.94246696352035,8.13634934097371,8.41198217569386,8.43655718973497,7.87868707695707,8.17165188922404,8.29113755772026,7.91191280970588,7.89840997075913,8.40197110531136,8.57579627700659,7.9868428487914,8.14943312937377
"ENSG00000119669.5",11.6521444094833,12.4592224792578,11.5120244966942,12.6887922967302,12.0679581237828,12.8985106786285,12.1868847753643,12.5204722212521,12.0812161126874,11.733753970904,12.5549895439246,12.6092942622736,13.0879076503488,12.1117986201788,12.5237251795882,11.5895718351194
"ENSG00000119673.16",7.69589394815964,7.95844453131108,7.94228474713837,8.07496375864456,7.86235518837398,7.77897780080649,8.03648877468766,8.49207105901358,8.15914785669288,8.54516708235109,8.02419736390646,8.08114649116742,7.37428164471543,8.27411011126731,8.0155831586199,8.31572973108653
"ENSG00000119681.12",8.36513728593168,8.6026263536101,8.96793634279168,8.6111910606994,8.88042371290159,8.3122955072528,8.61367928294059,8.52084184488611,8.01335444880979,9.81576278348624,7.69748732759592,8.93850011312739,8.83932031721411,8.76750125515904,8.314036332236,7.42815510441577
"ENSG00000119682.18",12.1812220727375,12.411105683405,12.051900890438,12.4654011313145,12.4045912126278,12.3718885185345,12.1794347724102,12.597912529565,12.3305501606632,12.2198817856793,12.1281186395223,12.5345365789985,12.8133087041437,11.6327686309425,12.2119411634439,11.4912058650431
"ENSG00000119684.16",9.8323973556565,9.69259886669436,10.1863438073507,9.75086856760812,9.97161299341592,9.42213762929481,10.1535658708915,9.85345160113659,9.83186806623031,9.43879581774118,10.4230594965887,9.82898130441535,10.6792645284527,9.63702967528096,10.301167706551,10.4102492993893
"ENSG00000119685.20",10.1423817373931,10.0766552015617,9.89912719426939,9.81315127203391,9.84691549025964,9.99457779506533,10.0251702173128,9.76329820520078,9.81163835454603,9.90211939647007,9.90511545951632,9.9091674503892,9.89153271433242,10.2564689916527,9.86893379051743,10.3263858472019
"ENSG00000119686.10",8.97711016610866,9.83297202390286,9.1639975460264,9.3021843327051,9.02876904933398,9.19954565298513,8.62994183989453,8.58444795972286,8.90291619016594,8.94246359017746,9.08282337373067,9.37078719270886,10.1486553609654,8.27954000407983,9.0990111643858,8.66370482480318
"ENSG00000119688.21",10.6892746169547,10.4668095029579,10.4949831761171,10.1772399214294,10.3494021474133,10.2369380526427,10.2308695772387,10.2542156779722,10.3564392410162,10.5589374595182,10.37813782002,10.2669819212335,9.82972961608943,10.5795633064856,10.5012843937285,10.6419113790291
"ENSG00000119689.15",11.3349498798879,11.1862381580589,11.256626693437,11.3292695046808,11.6345471778201,11.3782940711584,11.3466798799998,11.2466854245339,11.5217294409807,11.2711625789403,11.3717607694618,11.3977576224611,11.5342829053292,11.1982167398957,11.4445282032485,11.2368839864403
"ENSG00000119698.12",6.31420600084559,6.15839589457045,6.25550669154783,6.349959791482,6.67708475332455,6.15911317484282,6.54052118569005,6.69162403570207,6.67094083390666,6.88012410497336,6.50867779479674,6.14511198793756,6.96793017448335,6.27964697432753,5.9911238782108,7.09198959569415
"ENSG00000119699.8",8.19174074695571,8.3127583019519,7.67423132418223,7.50473024153752,7.70604066606782,7.93062482006175,7.89175344978661,7.67389632565734,7.78880414684391,7.74883369350053,7.88228641416096,7.46393800563108,6.60424006642122,7.45918812801703,8.16349792569828,7.76482988582462
"ENSG00000119703.15",6.31420600084559,6.05033010035799,6.3728476452966,6.0674116910068,6.10340116609388,6.3561501007125,6.05962412440321,6.52623321194449,6.31630244673376,6.42643332975943,6.05244697417614,6.30893251544789,5.67589067812934,6.38196728797252,6.30267107304446,6.63411915619031
"ENSG00000119705.10",7.87642424038473,7.15803584974369,7.69130354640657,7.43755603958951,7.40022962567542,7.41696491549449,7.27859309808784,7.27029938884102,7.53727670206186,7.68876930589708,7.21827763411989,7.47202135872763,7.14214760056124,7.24848031222741,7.05311727279031,8.17378257709812
"ENSG00000119707.14",12.5671105341614,12.4885002774321,12.1860197927924,12.1893027874137,12.4280650846244,12.5028591586599,12.3439665555635,12.5855692349588,12.4843720225621,12.4739806682314,12.5694727826948,12.3541092072835,12.6090139907043,12.5464034982676,12.5092429557249,12.3748208017685
"ENSG00000119711.13",8.60933538270364,9.78264164991843,9.43518235653146,9.15544024597161,10.1003019444875,9.04601306931793,9.20919182831515,9.27383886658801,9.04101308881036,8.77959014540958,9.47476844517788,8.90844899711291,8.36563537906516,9.19499229710985,8.71246312475354,8.91963168544716
"ENSG00000119714.11",8.84039268949095,8.87510007055297,9.48065235445086,9.04496894034519,9.3288676120981,8.22888462495983,8.8695962791786,9.25222681501355,8.97801079935154,8.90347622240138,8.29186675968509,8.92491979923707,8.1679190332004,9.05290802675658,9.54240002991521,9.88194230025063
"ENSG00000119718.11",8.56494244314521,8.97218447970609,9.68854134060717,9.36816819552917,9.58657749046371,9.31848130426917,9.56611720646621,9.65436670279785,9.4215003020464,9.25769380341932,9.22297201849183,9.28238808728131,9.65139193813957,9.5519002101432,9.32961802065831,9.68372992645907
"ENSG00000119720.18",11.7276664525378,11.717318365521,11.4332716460974,11.4775536465069,11.6218345274096,11.5900307152054,11.2434715898075,11.6109575708034,11.7664159321402,11.3932471212633,11.6459812302811,11.7616180963959,11.1675559071535,11.325655393606,11.5835312102247,11.4675569746715
"ENSG00000119723.17",9.06668709280428,8.81271799560492,9.13281826605005,9.10629019467765,8.9398546218906,8.98628852584644,9.09384510238412,8.68198818604665,9.1061106622776,8.976995951307,9.33224577563962,8.98894615536729,8.92817280005394,9.34204346262143,8.83132776459682,9.25670772812064
"ENSG00000119725.21",10.1952980733157,10.2248541854376,10.2970399496015,10.1057311133936,10.4122813820346,10.3448728104855,10.3297787197685,9.92018752429937,10.1718037781574,10.129238044665,9.97054655257524,10.288154564817,10.354634256846,10.273806149127,10.0866601904931,10.4475148403562
"ENSG00000119729.12",11.6291578390639,11.5971819910249,11.4580546459942,11.79119406901,11.943439439202,12.1728081574882,11.799115882598,11.7788444829414,11.6252430293039,11.748666149412,11.4700691460052,11.8164881701693,11.9503953481707,11.4672556950541,11.6227469162233,11.1763080419814
"ENSG00000119737.6",7.92243424384778,7.85675482599351,8.0836511095953,8.26122956643131,8.3874218891697,8.10906108979963,8.29648291834839,7.97928850150583,8.318961079204,8.25724139143598,7.85197620661053,8.12074164504035,7.84912530576043,8.05622466985108,8.0644365837608,7.93691144699637
"ENSG00000119760.16",10.3400394146552,10.2929264092495,10.6513200628686,10.3136244068575,10.3359841434107,10.3470152045053,10.53358038716,10.4484027720992,10.4718461240031,10.4859877290022,10.441370628112,10.5052584588597,9.75370552343395,10.5741942239661,10.3521747339299,10.8010891636499
"ENSG00000119771.15",8.26376140689433,7.72158662467428,7.3561868293433,7.39360279828971,7.43514698598965,7.48649970249204,7.46092550223594,7.8655541293594,7.99927901289829,7.37033579060723,8.11524826207169,7.21205512715354,6.78102655840249,7.23626817772367,7.58135311902632,7.64797477270869
"ENSG00000119772.19",12.2827544401747,12.4479392242927,11.8142578786261,11.9994428476845,11.8951473790792,12.1952464542528,11.9449894489334,12.2873878253203,12.0697376937442,12.3053962429586,12.3086407263532,11.9787155418209,11.9907638557057,11.7076817408677,11.9534801696365,11.9222701053329
"ENSG00000119777.20",10.8028673560319,10.5995373769048,10.8481845495425,10.3798233163525,10.3758683622297,10.0730985552908,10.5511985060666,10.1865497029977,10.5003589121384,10.7628334192641,10.5169812743604,10.4640078989498,10.0862863528211,10.480863602462,10.441446197623,10.4800587699253
"ENSG00000119778.15",11.9255290537721,11.2783332257979,11.8823879280137,11.7265267196056,11.8318188966049,11.6510501588841,11.7401787305964,11.3575318959998,11.903865825835,11.4702469557769,11.7572372580448,11.7283613499611,11.4555527268793,11.2985826238853,11.4546438884287,11.436221824574
"ENSG00000119782.14",6.1600814647658,7.01538929240465,8.07524042149486,7.48827938154139,8.08337106852237,7.85699681710657,7.75507275507481,7.15839961459778,7.10999154813608,6.93212482516485,6.90926498916249,7.77142885417311,8.58111006787558,7.95674670609649,6.70173364584624,6.72191556323695
"ENSG00000119787.14",9.66107754229201,9.65783512732162,9.59337174568922,9.47242266928392,9.87969966545,9.29190364334242,9.63403669085589,9.69397518899204,9.88538057742876,9.55700562458042,9.2704422400518,9.47455855973426,9.57020411616911,9.48225119121046,9.53762855990361,9.68043031266131
"ENSG00000119801.13",11.1180756155936,11.5061882894806,11.3979250915719,11.4572813286612,11.6037765051398,11.5506552505047,11.4992111957135,11.5935159746033,11.4162617339862,11.2391306170145,11.2655702976825,11.5086485804872,12.4164599240244,11.4896553622455,11.5295272539146,11.2634989482374
"ENSG00000119812.20",10.0403291743039,9.15723827340707,9.76644784570073,9.6957123325024,9.80241083604942,9.87778134676884,9.81803401249777,9.36834334647578,9.64516619325892,9.54790055130752,9.79911178634264,9.63730326517698,8.97654092898007,9.65550517507039,9.93923333080709,9.89195248105974
"ENSG00000119820.11",11.6198596177543,12.6357766228847,11.3691762491908,12.4177487996226,12.0965468257925,12.6109547908017,11.4327701549115,12.6765634107635,11.8091889807935,12.2679376042418,12.5092022729471,12.345312023268,12.9496598928213,12.6043844720476,12.6979877230326,12.3151344893436
"ENSG00000119844.17",11.6741287393259,11.7830769195777,11.4205183969191,11.7441631033356,11.689583681621,11.903408149604,11.7819248236841,11.6001403333371,11.5708475517293,11.5427718198083,11.6407143275896,11.8612583855103,11.9206344275402,11.4626175603909,11.5737033664205,11.2452540736149
"ENSG00000119862.13",9.40866802623946,9.24558639830501,9.58622300891573,9.35563333983205,9.60071215999032,9.74900044209445,9.96009684873386,9.81317426474453,9.7612865094476,8.59977666786897,9.15611541018965,9.24586750884516,10.6075650284561,8.88447580522819,9.84020687403613,9.11422641682363
"ENSG00000119865.9",5.67589067812934,5.98190401975201,6.30524389006591,6.4519472725822,6.36985954827177,6.54888008268715,6.35798844185349,6.40138056874532,5.83241495486506,6.39513967222764,6.58572915774877,6.10454114061768,6.60424006642122,6.27964697432753,6.1208197847973,6.11069657577069
"ENSG00000119866.22",11.8377430040926,11.4339643756434,11.4237173012098,11.3941880645727,11.5946619730322,11.8188388777306,12.1179351767907,11.706580778311,12.3539817248018,12.136931658746,11.016647889705,11.7967090729169,11.355024595408,11.9468597730502,11.7978225451769,10.937540904001
"ENSG00000119878.6",10.6189569898969,10.4346380602806,10.4727423437156,10.7202649541797,10.865689761977,10.7414946254128,10.839665292147,10.6471723745843,10.7864995856527,10.248935132618,10.7095242583097,10.7963487635742,10.507860495998,10.293554193328,10.7424367973829,10.5146574646786
"ENSG00000119899.13",9.28900516024034,8.80519368833461,9.34983421738524,9.49543715911097,9.38066240679972,9.25567681766993,9.26525225330058,8.77994088083434,9.2118272539548,9.34455190441984,8.85551193736089,9.07985801234695,8.86098949155162,8.91226157642975,8.79952965382214,9.08944133853222
"ENSG00000119900.9",13.00886032916,13.9556503888232,13.3607997615707,14.176175766407,13.4365520530115,13.8884086399718,13.7737237461834,13.5988512804111,13.7585018006607,13.7940849400799,13.5738968171652,14.2007733723701,14.4077882838555,13.3186573242951,13.7067445011358,12.4971014907271
"ENSG00000119906.13",11.199709853259,11.0763249405802,10.9779313827246,11.079941432298,11.1033094336483,11.0807084589185,11.1651434831423,11.0894065100293,10.9536812263363,10.9081306566753,11.0247601432183,10.9810913680313,10.9520040603123,11.0083535255411,11.1000118800367,11.2148915231951
"ENSG00000119912.18",10.1236733068082,9.68246158114532,10.1490801334023,10.1593943358203,10.1297776307781,10.0974975685429,10.099938098263,9.86452941968807,10.0661037550515,10.0717813485578,10.0217998710443,10.169929252796,9.62148388079304,10.2307479438443,10.001070498782,9.94647979459078
"ENSG00000119915.5",6.1600814647658,6.05033010035799,6.28091618835323,6.26095857189826,6.52187071308465,6.11735100946983,6.12940027632345,6.28145986750922,6.29747598695362,6.51273622481767,6.48116186992131,6.43666225266693,6.00906304590905,6.04729186443114,5.67589067812934,6.06508521166244
"ENSG00000119917.15",14.0403045705526,11.8808365253487,11.9111583335555,11.6119991045026,11.4341264845646,13.7238732539965,12.831449700081,11.5642921355232,11.0495144143338,14.3453019570066,11.7371434952964,11.7395323680525,13.0992083699279,11.4930707847726,11.3709909632056,10.5366631398208
"ENSG00000119922.11",14.379298819225,13.2779475640925,12.3359242706502,12.6427423187284,12.3439696423121,13.8842719724327,13.2887586257209,12.7009754649266,12.1535832025276,14.6958061781707,12.7850440875059,12.7013987505363,13.8286965145573,12.4034177699426,12.5666108143685,11.5921985376422
"ENSG00000119927.14",8.87244371585781,8.29653299493162,8.61506893671252,8.34990014890814,8.33317307251153,8.53587122262934,8.79016934281979,8.76294372465549,8.46708841974293,8.28554626446338,8.57530354171234,8.40965869392259,8.16080736607145,8.51319772477552,8.45481062125415,8.61902222631891
"ENSG00000119929.13",8.84039268949095,8.64555470719027,8.54503702231458,8.762644085439,8.85450548477074,8.76454401214481,8.6433506708766,8.9334419548835,8.65668778699987,8.92133140437293,8.74448721483021,8.72591279397821,9.29146511233319,8.75601878574009,8.64229316660798,9.03853162545729
"ENSG00000119943.13",7.86702576322586,8.26905569899025,8.52392866574569,8.01036047127215,8.56207947575479,8.3521688020045,8.09344140698075,8.47535842503041,8.46206315569788,7.89907285927557,8.72846055366488,8.14491067691583,8.07241057220192,8.38384907521998,8.17617354817189,8.90830933058691
"ENSG00000119946.12",6.31420600084559,6.24575119048022,6.32861107858436,6.26095857189826,6.46860901941208,5.8739333571995,6.09600390792612,6.71019121168141,6.6934415033376,7.92129410433686,6.65603633176143,6.14511198793756,5.67589067812934,5.67589067812934,5.9911238782108,6.95719140909577
"ENSG00000119950.21",11.5827391242746,12.0411879699644,13.887461673783,13.035375097373,14.0995838159953,14.689059332212,13.0969637366657,12.1596593918858,11.7845156642087,11.9239936377295,11.6459812302811,13.0607841551759,15.0271907992922,12.6291655740251,11.9891433736492,11.0120412443964
"ENSG00000119953.14",10.2060071679529,10.2674371762697,10.209732391221,10.5932252398508,10.6202317496984,10.6166044624463,10.4360441317526,10.2324191765644,10.3749088176539,10.301196180105,10.4606490061734,10.6206908844406,10.6189275521475,9.90221647492425,10.3467468711509,9.74659777159048
"ENSG00000119965.13",8.00141965316545,7.67027982685012,8.08783679150865,7.87701478079737,8.11215642270597,7.99469116707228,8.14807993024275,7.77681114544312,8.31055683089476,7.79817750345716,7.91921643742627,8.09115504533872,7.54572229766941,8.03691350357382,7.6584421290601,8.4203655449237
"ENSG00000119969.15",9.22341326448158,8.8679028652398,8.65711682370875,9.11377213352047,9.0681518268049,8.65312597473224,8.32364784792076,8.84916529544674,9.05427410047157,8.85596584135253,9.38895441991123,8.77229720889122,7.75575104678971,9.06839052517165,8.94455726865871,9.52531529686926
"ENSG00000119977.22",9.67659215383725,8.8893851208369,9.66973663226291,9.53298930782951,9.54038401149176,9.37652783999856,9.81569870918774,9.23028135207725,9.42658868597169,8.976995951307,9.13512686808679,9.22835145134457,8.2098229634712,9.45669730760789,9.78499271915287,9.68537688578406
"ENSG00000119979.18",11.051442403529,11.1159053583502,10.8199216064805,11.4163611283335,11.2641031894675,11.0343119178797,10.6656025482214,11.0463842394839,10.7972922020456,10.9036940304741,10.8522327350598,11.0832350981949,11.6083029940848,10.599785115048,11.0416373033434,10.4866685872862
"ENSG00000119986.7",7.00438777354877,6.58074823729691,6.92900406003012,6.89648781127503,6.70495411275887,6.50530487318799,6.80170400571099,6.99365753636708,6.97834051274642,7.23813838627747,6.76177703801333,6.67397464470397,6.9094707439962,6.3156982311505,6.72383537748724,7.13709521599507
"ENSG00000120008.16",11.7189840752443,10.9035360074105,11.6357941612511,11.3218131767941,11.2296377362086,11.0612862206667,11.3667021806747,11.1350976934897,11.1339633724302,11.1940726965964,11.2011821430243,11.5126960728738,10.7805339503926,11.2522998414778,11.1318866758634,10.9111246739966
"ENSG00000120029.13",10.5920164403985,10.6646615293819,10.275040156033,10.2919552575891,10.3872959419925,10.1959135154647,10.0835484202333,10.520087335618,10.4085927116115,10.5083804552721,10.1742115157645,10.468650124904,10.3591603228347,10.4553856286422,10.409266152063,10.0862429595855
"ENSG00000120049.20",7.81899321717249,7.66152429138108,7.98809350290288,7.38461595857307,7.74424082102352,7.51983796174225,7.65889957316126,7.85893798093743,7.98505324133706,7.69752433452733,7.28066352813609,7.60190097056646,7.63395742250721,7.62985320908979,8.11817365646593,7.68346686967259
"ENSG00000120051.15",7.4981768187917,7.74648940629819,7.14533941731754,8.05910281118005,7.74960646775734,7.85699681710657,7.263326725808,8.17076759787852,7.91154234240205,7.4039605631103,7.21827763411989,7.88683393039957,8.40793494761277,7.2843589965582,7.73111396163368,7.00822459796699
"ENSG00000120053.12",8.08401659334924,8.03320250062418,8.38669018566701,8.16147353461869,8.2658352948231,8.02837764190803,8.2687677599887,8.40198622269268,8.30210069970013,8.32421399852325,8.31377627239563,8.36146476646403,7.79391029031979,8.21290972188421,8.20117471122852,8.38773988595249
"ENSG00000120055.7",6.26753330394933,6.20396263168361,6.30524389006591,6.26095857189826,6.30253622423838,6.32768234563876,6.50752672708975,6.54885699386629,6.19251288104612,6.2517822131866,5.8937062683102,6.14511198793756,5.67589067812934,6.3156982311505,6.26275721322134,6.70504879524199
"ENSG00000120057.5",6.73941698158962,6.95251202595122,6.30524389006591,6.49782203962075,6.7319714240569,6.50530487318799,6.47301337942277,6.24728541681137,6.49355772875292,6.36229922310357,6.83834674585481,6.10454114061768,6.25044096613262,5.67589067812934,6.34005189729275,5.67589067812934
"ENSG00000120063.10",12.6684925110009,12.6632530730041,12.7003651336303,12.9878919277132,13.0442818171245,13.2844355262562,12.8773769474029,12.5967302533905,12.7747644834289,12.3559314041619,12.4803082898582,12.8987966360807,13.1763545899218,12.2882467716631,12.520419155666,12.0830863031079
"ENSG00000120071.15",13.3770450129115,13.6379940934667,13.0277693735899,13.1671809217889,13.8702710511177,13.6769226579534,13.4910375316827,13.8843198424715,13.7018457904212,14.2943911976877,13.5440291867891,13.1349935875312,13.3086050371857,13.5811137042961,13.6672055780226,13.0145367512326
"ENSG00000120093.12",8.57056959229313,6.83210637307256,7.91877215109519,8.04305193524677,7.48900466828994,7.44350892139838,7.95067021102213,7.94866493357439,7.88095257069716,8.37762849320828,7.88228641416096,7.69959440957722,7.29259111026803,8.53587948548346,7.89668686957242,8.37113262634262
"ENSG00000120129.6",12.2036204970479,13.7081144873799,12.5745555343016,13.209627514953,13.1786472292486,13.5566149077261,12.9180942067105,13.4488968693517,13.1351243592615,12.7452660547697,12.9974813761704,12.8994835768979,14.4841658822711,13.0117460938946,13.3322101887475,12.0295114180768
"ENSG00000120137.7",11.8331527734353,11.3451793589584,11.8548101816314,11.6284961218949,11.7652688173168,11.4492317277006,11.7361831217706,11.4739201378185,11.3964043443987,11.407727304989,11.5219844362802,11.6566122984142,11.3966672975986,11.4953432465395,11.5748630661743,11.5935100966902
"ENSG00000120156.22",6.90248807141867,6.77555009000614,7.05241054646806,6.89648781127503,7.13050273451661,6.29782148078434,6.3985432251244,7.88520459170524,6.57443048284559,6.39513967222764,6.90926498916249,7.05023858543442,7.21985302267968,6.44212300153192,7.25262580012423,6.67031362282014
"ENSG00000120158.12",9.21987582562569,9.27566127899047,9.45731427426372,8.80351364664863,8.9904202299641,9.20430883286515,9.45175871503531,8.80006956691709,8.97452397389364,9.15318708872617,8.8295047478285,8.86070888642097,9.24304511179115,9.06221781786681,8.78741741615376,9.08693883214083
"ENSG00000120159.13",8.59836908837577,8.67897169979301,9.02221989292796,8.93081545045535,8.79624324787045,8.59938904119456,8.73127089437473,8.99567870426211,8.97801079935154,8.62629896892453,8.795344416876,8.71961061597638,8.59157436543166,9.30602913658277,8.87390890286142,9.20464895408064
"ENSG00000120162.10",8.69922597623613,8.15927636349995,8.65435268636841,8.25203788747805,8.44281151080127,8.66013710558263,8.51483144764895,8.42832967182644,9.01071364493581,8.80294164585437,8.36182878151395,8.75084189646295,8.0180259872533,9.00863407452608,8.75044090847834,7.70429685158066
"ENSG00000120217.14",9.80444527133001,8.72365416559203,8.46178636420917,9.3723221052713,9.047560646545,12.1481761807247,9.78975607097335,9.28097055354594,8.93379441583574,9.77737662324312,8.60642968042826,8.74774989040392,9.1929184338729,8.3533801978584,9.08594417410033,8.71680741880103
"ENSG00000120253.14",10.3039517423445,10.4188877356377,10.217137065058,10.1106932660117,10.2527355358424,10.2745745851358,10.2369825069955,10.3596185632278,10.3262499611977,10.6655405582614,10.5341422949226,10.2913037414598,10.1007827280193,10.6342459040579,10.3344587610879,10.7216994416676
"ENSG00000120254.16",8.2137500247614,8.08505868336449,7.96995931261496,7.74891448302142,7.98865650330791,8.3477952160798,7.79561123333373,8.54503650091619,7.99573679826893,8.59977666786897,7.59872123850462,8.00360083351397,7.18941175086706,8.52685120412129,7.74865549356168,8.73621286759515
"ENSG00000120256.11",7.18278251992881,7.41998229260356,7.16301840482816,7.13404027507421,6.89064847404963,7.03993146938801,6.97575270783311,7.83213357514754,7.15288007099152,7.04406575732236,7.48128331145417,6.88694091344527,7.74603245612472,7.2843589965582,7.00517297341236,7.22216188814414
"ENSG00000120262.10",8.31876012886704,8.6539841767584,9.00938060316537,8.33261916858023,9.51073608121332,7.93657873616365,7.38022089352445,8.1864258402205,8.03074245557783,8.61751413393282,8.56174774294945,8.26846092635628,8.46048060253632,8.24663192593816,8.90781538713543,7.48688546523883
"ENSG00000120265.19",9.70964121414061,10.1267774807598,10.100848744924,10.132813257705,10.2500547316001,10.2779477319683,10.210599215176,10.1365615668399,10.0114525391972,10.3133004677266,10.147676099828,10.3213954056265,10.934939228994,10.2524382435161,10.142579427357,10.5025957262611
"ENSG00000120278.17",9.07847451260214,8.6539841767584,9.32251101447595,9.26017756982099,9.61749141602509,9.75224361922754,10.1047232156786,9.27383886658801,10.4117903666168,9.7096630008605,7.94088798607986,8.95729572767213,7.21985302267968,10.112654724793,10.1284067708768,9.41632826753346
"ENSG00000120279.7",7.5231298820568,7.36537868133279,7.90924859182225,6.42785562626327,7.5468962667366,7.73813439236188,7.39405292794757,7.12253785026352,7.32796769638594,7.69752433452733,6.90926498916249,7.35362091738141,7.38736558696805,7.88602726047811,7.48853224036874,6.77070022806451
"ENSG00000120280.6",9.96872771534214,9.89218011569141,9.18123960261599,9.60349437177699,9.56222317274536,9.97113262113668,9.6797318665898,9.91715141626279,9.52353744128143,9.97172911940408,9.56914381154485,9.67323702609146,10.5781133433611,9.61201861193312,9.74627657205246,9.382143871294
"ENSG00000120306.11",9.06273605867234,9.48884669841086,9.5020957191998,10.1082143322915,10.7197488204885,10.7300562265195,9.99661227073049,9.89571681835865,9.92805083579058,9.82708098992887,9.25386833660276,10.093784379163,11.1897251229389,8.75985672533309,9.47660045415232,8.96676341933058
"ENSG00000120314.19",10.8157292642556,11.1382552878993,11.0417980065396,11.1240972864754,11.0224584673708,11.0296556598395,11.0370424929771,11.1938497173411,10.9849094832263,11.290317416055,11.2097455187379,11.0838399260858,11.0049070202245,11.2927145695639,11.0886870321732,11.1480169803614
"ENSG00000120318.16",11.7964848767985,12.6818757321212,11.4735716114749,12.4962378310746,11.9025518971313,12.2964069532988,11.8954154629967,12.3641606179137,11.9655827025076,12.1133160541858,11.9720754329038,12.4314339579195,13.3559151544821,11.9809047489068,11.6799099437905,10.9104229268229
"ENSG00000120329.7",6.68701962583572,6.58074823729691,6.69541000518566,6.58194522243587,6.58755699602801,6.50530487318799,6.41792556184692,6.71019121168141,6.63604560097307,6.36229922310357,6.56087951708652,6.4595245967177,7.10948222087368,6.8932319866198,7.32844866868107,6.65240895144032
"ENSG00000120333.4",9.6401262597999,8.95193546746553,9.22067549837253,9.0344855925298,9.17255597645325,8.85260164613562,9.1414892761142,8.49621790353505,9.07067764272871,8.85967791477219,8.86285515567531,8.91396065919965,8.67748651337781,9.0466673253563,8.82344539546351,9.45938482323118
"ENSG00000120334.16",8.092003113216,7.65270796289888,7.87536289756432,7.79519944661236,8.058197446739,7.6959512570786,7.7805577340238,7.51936074846391,7.67607235741237,7.67995378106056,7.58934711656756,7.85148041910564,7.29259111026803,8.08780435295268,7.84109863397491,8.15922553766831
